null,null,"Note that sqlite3_strglob_APIName returns zero on a match and non-zero, the same as sqlite3_stricmp_APIName and sqlite3_strnicmp_APIName","Note that sqlite3_strglob_APIName returns zero on a match and non_zero, the same as sqlite3_stricmp_APIName and sqlite3_strnicmp_APIName",sqlite
null,null,sqlite3_table_column_metadata_APIName returns an error ,sqlite3_table_column_metadata_APIName returns an error,sqlite
null,null,sqlite3_unlock_notify_APIName always returns SQLITE_OK_APIConstant,sqlite3_unlock_notify_APIName always returns SQLITE_OK_APIConstant,sqlite
null,null,"In that case, sqlite3_value_nochange_APIName will return true for the same column in the xUpdate method","In that case, sqlite3_value_nochange_APIName will return true for the same column in the xUpdate method",sqlite
null,null,SQLITE_ERROR_APIConstant is returned by sqlite3_wal_checkpoint_v2_APIName to the caller,SQLITE_ERROR_APIConstant is returned by sqlite3_wal_checkpoint_v2_APIName to the caller,sqlite
null,null,"The sqlite3_update_hook_APIName function returns the P argument from the previous call on the same database connection D, or NULL for the first call on D","The sqlite3_update_hook_APIName function returns the P argument from the previous call on the same database connection D, or NULL for the first call on D",sqlite
null,null,These routine sqlite3_column_database_name_APIName sqlite3_column_database_name16_APIName sqlite3_column_table_name_APIName sqlite3_column_table_name16_APIName sqlite3_column_origin_name_APIName sqlite3_column_origin_name16_APIName might also return NULL,These routine sqlite3_column_database_name_APIName sqlite3_column_database_name16_APIName sqlite3_column_table_name_APIName sqlite3_column_table_name16_APIName sqlite3_column_origin_name_APIName sqlite3_column_origin_name16_APIName might also return NULL,sqlite
null,null,SQLITE_OK_APIConstant is returned by sqlite3_wal_checkpoint_v2_APIName and both pnLog and pnCkpt set to -1,SQLITE_OK_APIConstant is returned by sqlite3_wal_checkpoint_v2_APIName and both pnLog and pnCkpt set to _1,sqlite
null,null,Calls to sqlite3_close_APIName and sqlite3_close_v2_APIName return SQLITE_OK_APIConstant ,Calls to sqlite3_close_APIName and sqlite3_close_v2_APIName return SQLITE_OK_APIConstant,sqlite
null,null,Calls to sqlite3_db_config_APIName return SQLITE_OK_APIConstant,Calls to sqlite3_db_config_APIName return SQLITE_OK_APIConstant,sqlite
null,null,sqlite3_close_APIName will leave the database connection open and return SQLITE_BUSY_APIConstant,sqlite3_close_APIName will leave the database connection open and return SQLITE_BUSY_APIConstant,sqlite
null,null,The sqlite3_compileoption_used_APIName function returns 0 or 1 indicating whether the specified option was defined at compile time,The sqlite3_compileoption_used_APIName function returns 0 or 1 indicating whether the specified option was defined at compile time,sqlite
null,null,"sqlite3_close_v2_APIName returns SQLITE_OK_APIConstant and the deallocation of resources is deferred until all prepared statements, BLOB handles, and sqlite3_backup objects are also destroyed","sqlite3_close_v2_APIName returns SQLITE_OK_APIConstant and the deallocation of resources is deferred until all prepared statements, BLOB handles, and sqlite3_backup objects are also destroyed",sqlite
null,null,it returns a NULL pointer,it returns a NULL pointer,sqlite
null,null,The SQLITE_OMIT_TRACE compile-time option causes sqlite3_expanded_sql_APIName to always return NULL,The sqlite3_expanded_sql_APIParam_1 causes sqlite3_expanded_sql_APIName to always return NULL,sqlite
null,null,"The sqlite3_commit_hook_APIName and sqlite3_rollback_hook_APIName functions return the P argument from the previous call of the same function on the same database connection D, or NULL for the first call for each function on D","The sqlite3_commit_hook_APIName and sqlite3_rollback_hook_APIName functions return the P argument from the previous call of the same function on the same database connection D, or NULL for the first call for each function on D",sqlite
null,null,The sqlite3_initialize_APIName routine returns SQLITE_OK_APIConstant on success,The sqlite3_initialize_APIName routine returns SQLITE_OK_APIConstant on success,sqlite
null,null,sqlite3_initialize_APIName returns an error code other than SQLITE_OK_APIConstant,sqlite3_initialize_APIName returns an error code other than SQLITE_OK_APIConstant,sqlite
null,null,"sqlite3_sql_APIName will return the original string, ""SELECT $abc,:xyz"" but sqlite3_expanded_sql_APIName will return ""SELECT 2345,NULL"".","sqlite3_sql_APIName will return the original string, ""SELECT $abc,:xyz"" but sqlite3_expanded_sql_APIName will return ""SELECT 2345,NULL",sqlite
null,null,Subsequent calls to sqlite3_get_auxdata_APIName return NULL,Subsequent calls to sqlite3_get_auxdata_APIName return NULL,sqlite
null,null,"On those systems, sqlite3_mutex_try_APIName will always return SQLITE_BUSY_APIConstant","On those systems, sqlite3_mutex_try_APIName will always return SQLITE_BUSY_APIConstant",sqlite
null,null,The sqlite3_mutex_try_APIName interface returns SQLITE_OK_APIConstant upon successful entry,The sqlite3_mutex_try_APIName interface returns SQLITE_OK_APIConstant upon successful entry,sqlite
null,null,sqlite3_mutex_enter_APIName will block and sqlite3_mutex_try_APIName will return SQLITE_BUSY_APIConstant,sqlite3_mutex_enter_APIName will block and sqlite3_mutex_try_APIName will return SQLITE_BUSY_APIConstant,sqlite
null,null,an error is returned by sqlite3_open16_APIName to the caller,an error is returned by sqlite3_open16_APIName to the caller,sqlite
null,null, the return value is arbitrary and meaningless, the return value is arbitrary and meaningless,sqlite
null,null,"sqlite3_value_type_APIParam_0 is one of SQLITE_INTEGER_APIConstant, SQLITE_FLOAT_APIConstant, SQLITE_TEXT_APIConstant, SQLITE_BLOB_APIConstant, or SQLITE_NULL_APIConstant","sqlite3_value_type_APIParam_0 is one of SQLITE_INTEGER_APIConstant, SQLITE_FLOAT_APIConstant, SQLITE_TEXT_APIConstant, SQLITE_BLOB_APIConstant, or SQLITE_NULL_APIConstant",sqlite
null,null,"sqlite3_column_type_APIParam_0 is one of SQLITE_INTEGER_APIConstant , SQLITE_FLOAT_APIConstant , SQLITE_TEXT_APIConstant , SQLITE_BLOB_APIConstant , or SQLITE_NULL_APIConstant","sqlite3_column_type_APIParam_0 is one of SQLITE_INTEGER_APIConstant , SQLITE_FLOAT_APIConstant , SQLITE_TEXT_APIConstant , SQLITE_BLOB_APIConstant , or SQLITE_NULL_APIConstant",sqlite
null,null,Valid SQL NULL returns can be distinguished from out-of-memory errors by invoking the sqlite3_errcode_APIName immediately after the suspect return value is obtained and before any other SQLite interface is called on the same database connection,Valid SQL NULL returns can be distinguished from out_of_memory errors by invoking the sqlite3_errcode_APIName immediately after the suspect return value is obtained and before any other sqlite3_value_text16le_APIParam_1 is called on the same sqlite3_errcode_APIParam_1,sqlite
null,null,Valid SQL NULL returns can be distinguished from out-of-memory errors by invoking the sqlite3_errcode_APIName immediately after the suspect return value is obtained and before any other SQLite interface is called on the same database connection,Valid SQL NULL returns can be distinguished from out_of_memory errors by invoking the sqlite3_errcode_APIName immediately after the suspect return value is obtained and before any other sqlite3_value_text16le_APIParam_1 is called on the same sqlite3_errcode_APIParam_1,sqlite
null,null,Any attempt to create a function with a longer name will result in SQLITE_MISUSE_APIConstant being returned,Any attempt to create a function with a longer name will result in SQLITE_MISUSE_APIConstant being returned,sqlite
null,null,The sqlite3_get_autocommit_APIName interface returns non-zero or zero ,The sqlite3_get_autocommit_APIName interface returns non_zero or zero,sqlite
null,null,the return value is undefined,the return value is undefined,sqlite
null,null,"Strings returned by sqlite3_column_text_APIName and sqlite3_column_text16_APIName, even empty strings, are always zero-terminated","Strings returned by sqlite3_column_text_APIName and sqlite3_column_text16_APIName, even empty strings, are always zero_terminated",sqlite
null,null,"pointers returned by prior calls to sqlite3_column_blob_APIName, sqlite3_column_text_APIName, and/or sqlite3_column_text16_APIName may be invalidated","pointers returned by prior calls to sqlite3_column_blob_APIName, sqlite3_column_text_APIName, and/or sqlite3_column_text16_APIName may be invalidated",sqlite
null,null,"The pointers returned are valid until a type conversion occurs as described above, or until sqlite3_step_APIName or sqlite3_reset_APIName or sqlite3_finalize_APIName is called","The pointers returned are valid until a type conversion occurs as described above, or until sqlite3_step_APIName or sqlite3_reset_APIName or sqlite3_finalize_APIName is called",sqlite
null,null,An application-supplied implementation of sqlite3_os_init_APIName or sqlite3_os_end_APIName must return SQLITE_OK_APIConstant on success and some other error code upon failure,An application_supplied implementation of sqlite3_os_init_APIName or sqlite3_os_end_APIName must return SQLITE_OK_APIConstant on success and some other error code upon failure,sqlite
null,null,this routine simply checks for the existence of the table and returns SQLITE_OK_APIConstant ,this routine simply checks for the existence of the sqlite3_table_column_metadata_APIParam_3 and returns SQLITE_OK_APIConstant,sqlite
null,null,this routine simply checks for the existence of the table and returns SQLITE_ERROR_APIConstant ,this routine simply checks for the existence of the table and returns SQLITE_ERROR_APIConstant,sqlite
null,null,it will go ahead and return SQLITE_BUSY_APIConstant to the application instead of invoking the busy handler,it will go ahead and return SQLITE_BUSY_APIConstant to the application instead of invoking the busy handler,sqlite
null,null,The application should only invoke sqlite3_initialize_APIName and sqlite3_shutdown_APIName,The application should only invoke sqlite3_initialize_APIName and sqlite3_shutdown_APIName,sqlite
null,null,sqlite3_aggregate_context_APIName must be called from the same thread in which the aggregate SQL function is running,sqlite3_aggregate_context_APIName must be called from the same thread in which the aggregate SQL function is running,sqlite
null,null,These routines must be called from the same thread in which the SQL function is running,These routines must be called from the same thread in which the sqlite3_get_auxdata_APIParam_1 is running,sqlite
null,null,A collating function must always return the same answer given the same inputs,A collating function must always return the same answer given the same inputs,sqlite
null,null,"To avoid a resource leak , every open BLOB handle should eventually be released by a call to sqlite3_blob_close_APIName","To avoid a resource leak , every open BLOB handle should eventually be released by a call to sqlite3_blob_close_APIName",sqlite
null,null,This routine only works on a BLOB handle which has been created by a prior successful call to sqlite3_blob_open_APIName and which has not been closed by sqlite3_blob_close_APIName,This routine only works on a BLOB handle which has been created by a prior successful call to sqlite3_blob_open_APIName and which has not been closed by sqlite3_blob_close_APIName,sqlite
null,null,This routine only works on a BLOB handle which has been created by a prior successful call to sqlite3_blob_open_APIName and which has not been closed by sqlite3_blob_close_APIName,This routine only works on a BLOB handle which has been created by a prior successful call to sqlite3_blob_open_APIName and which has not been closed by sqlite3_blob_close_APIName,sqlite
null,null,This routine only works on a BLOB handle which has been created by a prior successful call to sqlite3_blob_open_APIName and which has not been closed by sqlite3_blob_close_APIName,This routine only works on a BLOB handle which has been created by a prior successful call to sqlite3_blob_open_APIName and which has not been closed by sqlite3_blob_close_APIName,sqlite
null,null,"The collating function must obey the following properties for all strings A , B , and C","The collating function must obey the following properties for all strings A , B , and C",sqlite
null,null,The application must finalize every prepared statement,The application must call sqlite3_finalize_APIName,sqlite
null,null,Applications that care about shared cache setting should set it explicitly,Applications that care about shared cache setting should set it explicitly,sqlite
null,null,The use of the sqlite3_enable_load_extension_APIName interface should be avoided,The use of the sqlite3_enable_load_extension_APIName interface should be avoided,sqlite
null,null,It is recommended that the SQLITE_DBCONFIG_ENABLE_LOAD_EXTENSION_APIConstant method be used to enable only this interface,It is recommended that the SQLITE_DBCONFIG_ENABLE_LOAD_EXTENSION_APIConstant method be used to enable only this interface,sqlite
null,null,The progress handler callback must not do anything that will modify the database connection that invoked the progress handler,The progress handler callback must not do anything that will modify the database connection that invoked the progress handler,sqlite
null,null,This interface sqlite3_deserialize_APIName is only available,This interface sqlite3_deserialize_APIName is only available,sqlite
when the SQLITE_ENABLE_SNAPSHOT compile-time option is used,when the SQLITE_ENABLE_SNAPSHOT compile_time option is used,The sqlite3_snapshot_free_APIName interface is only available,The sqlite3_snapshot_free_APIName interface is only available,sqlite
when the SQLITE_ENABLE_SNAPSHOT compile-time option is used,when the SQLITE_ENABLE_SNAPSHOT compile_time option is used,The sqlite3_snapshot_get_APIName interface is only available,The sqlite3_snapshot_get_APIName interface is only available,sqlite
when the SQLITE_ENABLE_SNAPSHOT compile-time option is used,when the SQLITE_ENABLE_SNAPSHOT compile_time option is used,The sqlite3_snapshot_open_APIName interface is only available,The sqlite3_snapshot_open_APIName interface is only available,sqlite
null,null,This interface sqlite3_snapshot_recover_APIName is only available,This interface sqlite3_snapshot_recover_APIName is only available,sqlite
null,null,This API sqlite3_stmt_scanstatus_reset_APIName is only available,This API sqlite3_stmt_scanstatus_reset_APIName is only available,sqlite
null,null,sqlite3_stmt_scanstatus_APIName is only available,sqlite3_stmt_scanstatus_APIName is only available,sqlite
null,null,This API sqlite3_unlock_notify_APIName is only available,This API sqlite3_unlock_notify_APIName is only available,sqlite
if SQLite is compiled using the SQLITE_ENABLE_PREUPDATE_HOOK compile-time option,if SQLite is compiled using the SQLITE_ENABLE_PREUPDATE_HOOK compile_time option,These interfaces are only available,These interfaces are only available,sqlite
if SQLite is compiled with the SQLITE_ENABLE_DESERIALIZE option,if SQLite is compiled with the SQLITE_ENABLE_DESERIALIZE option,This interface is only available,This interface is only available,sqlite
if SQLite is compiled with the SQLITE_ENABLE_SNAPSHOT option,if SQLite is call sqlite3_threadsafe_APIName,This interface is only available,This interface is only available,sqlite
if SQLite is compiled with the SQLITE_ENABLE_SNAPSHOT option,if SQLite is call sqlite3_threadsafe_APIName,This interface is only available,This interface is only available,sqlite
if SQLite is compiled with the SQLITE_ENABLE_DESERIALIZE option,if SQLite is compiled with the SQLITE_ENABLE_DESERIALIZE option,This interface is only available,This interface is only available,sqlite
null,null,sqlite3_step_APIName should not be called again on the VM,sqlite3_step_APIName should not be called again on the VM,sqlite
null,null,You must call sqlite3_reset_APIName or sqlite3_finalize_APIName,You must call sqlite3_reset_APIName or sqlite3_finalize_APIName,sqlite
null,null,sqlite3_step_APIName should not be called again on this virtual machine without first calling sqlite3_reset_APIName to reset the virtual machine back to its initial state,sqlite3_step_APIName should not be called again on this virtual machine without first calling sqlite3_reset_APIName to reset the virtual machine back to its initial state,sqlite
If the statement is not a COMMIT and occurs within an explicit transaction,If the statement is not a COMMIT and occurs within an explicit transaction,you should rollback the transaction before continuing,you should rollback the transaction before continuing,sqlite
if the default setting is found to be suboptimal for a particular application,if the default setting is found to be suboptimal for a particular application,The use of this interface is only necessary,The use of this interface is only necessary,sqlite
null,null,"After a prepared statement has been prepared using any of sqlite3_prepare_v2_APIName , sqlite3_prepare_v3_APIName , sqlite3_prepare16_v2_APIName , or sqlite3_prepare16_v3_APIName or one of the legacy interfaces sqlite3_prepare_APIName or sqlite3_prepare16_APIName , sqlite3_step_APIName must be called one or more times to evaluate the statement","After a prepared sqlite3_step_APIParam_1 has been prepared using any of sqlite3_prepare_v2_APIName , sqlite3_prepare_v3_APIName , sqlite3_prepare16_v2_APIName , or sqlite3_prepare16_v3_APIName or one of the legacy interfaces sqlite3_prepare_APIName or sqlite3_prepare16_APIName , sqlite3_step_APIName must be called one or more times to evaluate the sqlite3_step_APIParam_1",sqlite
null,null,This routine sqlite3_user_data_APIName must be called from the same thread in which the application-defined function is running,This routine sqlite3_user_data_APIName must be called from the same thread in which the application_defined function is running,sqlite
null,null,The update hook implementation must not do anything that will modify the database connection that invoked the update hook,The update hook implementation must not do anything that will modify the database connection that invoked the update hook,sqlite
null,null,Any actions to modify the database connection must be deferred until after the completion of the sqlite3_step_APIName call that triggered the update hook,Any actions to modify the database connection must be deferred until after the completion of the sqlite3_step_APIName call that triggered the update hook,sqlite
null,null,"The callback function should register the desired collation using sqlite3_create_collation_APIName , sqlite3_create_collation16_APIName , or sqlite3_create_collation_v2_APIName","The callback function should register the desired collation using sqlite3_create_collation_APIName , sqlite3_create_collation16_APIName , or sqlite3_create_collation_v2_APIName",sqlite
if the library was compiled with the SQLITE_ENABLE_COLUMN_METADATA C-preprocessor symbol,if the library was compiled with the SQLITE_ENABLE_COLUMN_METADATA C_preprocessor symbol,These APIs are only available,These APIs are only available,sqlite
null,null,The callback implementation must not do anything that will modify the database connection that invoked the callback,The callback implementation must not do anything that will modify the database connection that invoked the callback,sqlite
null,null,Any actions to modify the database connection must be deferred until after the completion of the sqlite3_step_APIName call that triggered the commit or rollback hook in the first place,Any actions to modify the database connection must be deferred until after the completion of the sqlite3_step_APIName call that triggered the commit or rollback hook in the first place,sqlite
null,null,"Applications should finalize all prepared statements , close all BLOB handles , and finish all sqlite3_backup objects associated with the sqlite3 object prior to attempting to close the object","Applications should finalize all prepared statements , close all BLOB handles , and finish all sqlite3_backup objects associated with the sqlite3_close_APIParam_1 prior to attempting to call sqlite3_close_APIName",sqlite
null,null,The application does not need to worry about freeing the result,The application does not need to worry about freeing the result,sqlite
null,null,Module names must be registered before creating a new virtual table using the module and before using a preexisting virtual table for the module,Module names must be registered before call sqlite3_declare_vtab_APIName using the module and before using a preexisting virtual table for the module,sqlite
null,null,"After being freed , memory should neither be read nor written","After being freed , memory should neither be read nor written",sqlite
null,null,Memory to hold the error message string is managed internally and must not be freed by the application,Memory to hold the error message string is managed internally and must not be freed by the application,sqlite
null,null,The string returned by sqlite3_expanded_sql_APIName must be free by the application by passing it to sqlite3_free_APIName,The string returned by sqlite3_expanded_sql_APIName must be free by the application by passing it to sqlite3_free_APIName,sqlite
null,null,A sqlite3_free_table_APIParam_1 table should be deallocated using sqlite3_free_table_APIName,A sqlite3_free_table_APIParam_1 table should be deallocated using sqlite3_free_table_APIName,sqlite
null,null,The sqlite3_shutdown_APIName interface must only be called from a single thread,The sqlite3_shutdown_APIName interface must only be called from a single thread,sqlite
null,null,The application should never invoke either sqlite3_os_init_APIName or sqlite3_os_end_APIName directly,The application should never invoke either sqlite3_os_init_APIName or sqlite3_os_end_APIName directly,sqlite
null,null,the calling function must not try to call sqlite3_free_APIName directly,the calling function must not try to call sqlite3_free_APIName directly,sqlite
null,null,"After the application has finished with the result from sqlite3_get_table_APIName , it must pass the result table pointer to sqlite3_free_table_APIName","After the application has finished with the sqlite3_get_table_APIParam_3 from sqlite3_get_table_APIName , it must pass the sqlite3_get_table_APIParam_3 to sqlite3_free_table_APIName",sqlite
null,null,All open database connections must be closed and all other SQLite resources must be deallocated prior to invoking sqlite3_shutdown_APIName,All open database connections must be closed and all other SQLite resources must be deallocated prior to invoking sqlite3_shutdown_APIName,sqlite
null,null,so that an application usually does not need to invoke sqlite3_initialize_APIName directly,so that an application usually does not need to invoke sqlite3_initialize_APIName directly,sqlite
null,null,The strings returned by these two routines should be released by sqlite3_free_APIName,The strings returned by these two routines should be released by sqlite3_free_APIName,sqlite
null,null,Hence sqlite3_set_auxdata_APIName should be called near the end of the function implementation and the function implementation should not make any use of P after sqlite3_set_auxdata_APIName has been called,Hence sqlite3_set_auxdata_APIName should be called near the end of the function implementation and the function implementation should not make any use of P after sqlite3_set_auxdata_APIName has been called,sqlite
null,null,"However , and the application must call sqlite3_initialize_APIName directly prior to using any other SQLite interface","However , and the application must call sqlite3_initialize_APIName directly prior to using any other SQLite interface",sqlite
null,null,Static mutexes are for internal use by SQLite only,Static mutexes are for internal use by SQLite only,sqlite
null,null,Applications that use SQLite mutexes should use only the dynamic mutexes returned by SQLITE_MUTEX_FAST_APIConstant or SQLITE_MUTEX_RECURSIVE_APIConstant,Applications that use SQLite mutexes should use only the dynamic mutexes returned by SQLITE_MUTEX_FAST_APIConstant or SQLITE_MUTEX_RECURSIVE_APIConstant,sqlite
null,null,Some systems do not support the operation implemented by sqlite3_mutex_try_APIName,Some systems do not support the operation implemented by sqlite3_mutex_try_APIName,sqlite
null,null,The SQLite core never uses these routines except inside an assert_APIName and applications are advised to follow the lead of the core,The sqlite3_mutex_held_APIParam_1 never uses these routines except inside an assert_APIName and applications are advised to follow the lead of the core,sqlite
null,null,the mutex must be exited an equal number of times before another thread can enter,the sqlite3_mutex_enter_APIParam_1 must be exited an equal number of times before another thread can enter,sqlite
null,null,External mutex implementations are only required to provide these routines,External sqlite3_mutex_held_APIParam_1 are only required to provide these routines,sqlite
null,null,The temporary directory must be set prior to calling sqlite3_open_APIName or sqlite3_open_v2_APIName,The temporary directory must be set prior to calling sqlite3_open_APIName or sqlite3_open_v2_APIName,sqlite
null,null,This must only be used within SQLITE_UPDATE_APIConstant and SQLITE_DELETE_APIConstant preupdate callbacks,This must only be used within SQLITE_UPDATE_APIConstant and SQLITE_DELETE_APIConstant preupdate callbacks,sqlite
null,null,This must only be used within SQLITE_INSERT_APIConstant and SQLITE_UPDATE_APIConstant preupdate callbacks,This must only be used within SQLITE_INSERT_APIConstant and SQLITE_UPDATE_APIConstant preupdate callbacks,sqlite
null,null,the application must supply a custom mutex implementation using the SQLITE_CONFIG_MUTEX_APIConstant option of the sqlite3_config_APIName function before calling sqlite3_initialize_APIName or any other public sqlite3 _ function that calls sqlite3_initialize_APIName,the application must supply a sqlite3_mutex_enter_APIParam_1 using the SQLITE_CONFIG_MUTEX_APIConstant option of the sqlite3_config_APIName function before calling sqlite3_initialize_APIName or any other public sqlite3_mutex_enter_APIParam_1 that calls sqlite3_initialize_APIName,sqlite
null,null,These routines must be called from the same thread as the SQL function that supplied the sqlite3_value parameters,These routines must be called from the same thread as the sqlite3_value_blob_APIParam_1 that supplied the sqlite3_value parameters,sqlite
null,null,The sqlite3_prepare_APIName interface is legacy and should be avoided,The sqlite3_prepare_APIName interface is legacy and should be avoided,sqlite
null,null,The database connection must not have been closed,The sqlite3_prepare16_APIParam_1 must not have been closed,sqlite
If an application uses more than one database connection,If an application uses more than one database connection,application-defined SQL functions must be added to each database connection separately,application_defined SQL functions must be added to each database connection separately,sqlite
null,null,"To execute an SQL statement , it must first be compiled into a byte-code program using one of these routines","To execute an sqlite3_prepare_APIParam_4 , it must first be compiled into a sqlite3_prepare_APIParam_3 using one of these routines",sqlite
null,null,"However , such calls must not close the database connection nor finalize or reset the prepared statement in which the function is running","However , such calls must not close the database connection nor finalize or call sqlite3_clear_bindings_APIName in which the function is running",sqlite
null,null,There can only be a single busy handler defined for each database connection,There can only be a single busy handler defined for each database connection,sqlite
null,null,The authorizer callback must not do anything that will modify the database connection that invoked the authorizer callback,The authorizer callback must not do anything that will modify the database connection that invoked the authorizer callback,sqlite
null,null,A busy handler must not close the database connection or prepared statement that invoked the busy handler,A busy handler must not close the database connection or prepared statement that invoked the busy handler,sqlite
null,null,The application must ensure that no other SQLite interfaces are invoked by other threads,The application must ensure that no other SQLite interfaces are invoked by other threads,sqlite
null,null,The busy callback should not take any actions which modify the database connection that invoked the busy handler,The busy callback should not take any actions which modify the database connection that invoked the busy handler,sqlite
null,null,"you should call sqlite3_column_text_APIName , sqlite3_column_blob_APIName , or sqlite3_column_text16_APIName first to force the result into the desired format , invoke sqlite3_column_bytes_APIName or sqlite3_column_bytes16_APIName to find the size of the result","you should call sqlite3_column_text_APIName , sqlite3_column_blob_APIName , or sqlite3_column_text16_APIName first to force the result into the desired format , invoke sqlite3_column_bytes_APIName or sqlite3_column_bytes16_APIName to find the size of the result",sqlite
null,null,Any use of a prepared statement after it has been finalized can result in undefined and undesirable behavior such as segfaults and heap corruption,Any use of a prepared sqlite3_finalize_APIParam_1 after it has been finalized can result in undefined and undesirable behavior such as segfaults and heap corruption,sqlite
null,null,This method is disabled on MacOS X 10.7 and iOS version 5.0 and will always return SQLITE_MISUSE_APIConstant,This method is disabled on MacOS X 10.7 and iOS version 5.0 and will always return SQLITE_MISUSE_APIConstant,sqlite
null,null,"It is recommended that extension loading be disabled using the SQLITE_DBCONFIG_ENABLE_LOAD_EXTENSION_APIConstant method rather than this interface , so the load_extension_APIName SQL function remains disabled","It is recommended that extension loading be disabled using the SQLITE_DBCONFIG_ENABLE_LOAD_EXTENSION_APIConstant method rather than this interface , so the load_extension_APIName SQL function remains disabled",sqlite
null,null,But it is not safe to call this routine with a database connection that is closed or might close before sqlite3_interrupt_APIName returns,But it is not safe to call this routine with a database connection that is closed or might close before sqlite3_interrupt_APIName returns,sqlite
null,null,It is a grievous error for the application to try to use a prepared statement after it has been finalized,It is a grievous error for the application to try to use a prepared sqlite3_finalize_APIParam_1 after it has been finalized,sqlite
null,null,"For all versions of SQLite up to and including 3.6.23.1, a call to sqlite3_reset_APIName was required after sqlite3_step_APIName returned anything other than SQLITE_ROW_APIConstant before any subsequent invocation of sqlite3_step_APIName","For all versions of SQLite up to and including 3.6.23.1, a call to sqlite3_reset_APIName was required after sqlite3_step_APIName returned anything other than SQLITE_ROW_APIConstant before any subsequent invocation of sqlite3_step_APIName",sqlite
null,null,The caller is responsible for freeing sqlite3_serialize_APIParam_0 to avoid a memory leak,The caller is responsible for freeing sqlite3_serialize_APIParam_0 to call sqlite3_release_memory_APIName,sqlite
null,null,sqlite3_test_control_APIName is not for use by applications,sqlite3_test_control_APIName is not for use by applications,sqlite
null,null,"Without the mutexes , it is not safe to use SQLite concurrently from more than one thread","Without the mutexes , it is not safe to use SQLite concurrently from more than one thread",sqlite
null,null,Only sqlite3_free_table_APIName is able to release the memory properly and safely,Only sqlite3_free_table_APIName is able to release the memory properly and safely,sqlite
null,null,"For maximum portability , it is recommended that applications always invoke sqlite3_initialize_APIName directly prior to using any other SQLite interface","For maximum portability , it is recommended that applications always invoke sqlite3_initialize_APIName directly prior to using any other SQLite interface",sqlite
null,null,These routines sqlite3_trace_APIName and sqlite3_profile_APIName are deprecated,These routines sqlite3_trace_APIName and sqlite3_profile_APIName are deprecated,sqlite
null,null,"The older interfaces are retained for backwards compatibility , but their use is discouraged","The older interfaces are retained for backwards compatibility , but their use is discouraged",sqlite
null,null,"The sqlite3_prepare_v2_APIName , sqlite3_prepare_v3_APIName , sqlite3_prepare16_v2_APIName , and sqlite3_prepare16_v3_APIName interfaces are recommended for all new programs","The sqlite3_prepare_v2_APIName , sqlite3_prepare_v3_APIName , sqlite3_prepare16_v2_APIName , and sqlite3_prepare16_v3_APIName interfaces are recommended for all new programs",sqlite
null,null,The calling function should free this memory by calling sqlite3_free_APIName,The calling function should call sqlite3_release_memory_APIName by calling sqlite3_free_APIName,sqlite
null,null,Only the following subset of interfaces are subject to out-of-memory errors,Only the following subset of interfaces are subject to out_of_memory errors,sqlite
null,null,Only the following subset of interfaces are subject to out-of-memory errors,Only the following subset of interfaces are subject to out_of_memory errors,sqlite
null,null,The sqlite3_snapshot object returned from a successful call to sqlite3_snapshot_get_APIName must be freed using sqlite3_snapshot_free_APIName to avoid a memory leak,The sqlite3_snapshot_get_APIParam_3 returned from a successful call to sqlite3_snapshot_get_APIName must be freed using sqlite3_snapshot_free_APIName to call sqlite3_release_memory_APIName,sqlite
null,null,Calling sqlite3_blob_close_APIName with an argument that is not a NULL pointer or an open blob handle results in undefined behaviour,Calling sqlite3_blob_close_APIName with an argument that is not a NULL pointer or an open sqlite3_blob_close_APIParam_1 handle results in undefined behaviour,sqlite
If an application invokes any sqlite3_xxx API functions from within an unlock-notify callback,If an application invokes any sqlite3_xxx API functions from within an unlock_notify callback,a crash or deadlock may be the result,a crash or deadlock may be the result,sqlite
If the third parameter is less than -1 or greater than 127,If the third parameter is less than _1 or greater than 127,the behavior is undefined,the behavior is undefined,sqlite
If the same thread tries to enter any mutex other than an SQLITE_MUTEX_RECURSIVE_APIConstant more than once,If the same thread tries to enter any mutex other than an SQLITE_MUTEX_RECURSIVE_APIConstant more than once,the behavior is undefined,the behavior is undefined,sqlite
If two different VFSes with the same name are registered,If two different VFSes with the same name are registered,the behavior is undefined,the behavior is undefined,sqlite
If a VFS is registered with a name that is NULL or an empty string,If a VFS is registered with a name that is NULL or an empty string,the behavior is undefined,the behavior is undefined,sqlite
if it is used by an SQLITE_DELETE_APIConstant callback,if it is used by an SQLITE_DELETE_APIConstant callback,the behavior is undefined,the behavior is undefined,sqlite
if it is used by an SQLITE_INSERT_APIConstant callback,if it is used by an SQLITE_INSERT_APIConstant callback,the behavior is undefined,the behavior is undefined,sqlite
If the fourth parameter to sqlite3_bind_blob_APIName is negative,If the fourth parameter to sqlite3_bind_blob_APIName is negative,the behavior is undefined,the behavior is undefined,sqlite
null,null,the behavior is undefined,the behavior is undefined,sqlite
If this interface is invoked outside the context of an xConnect or xCreate virtual table method,If this interface is invoked outside the context of an xConnect or xCreate virtual table method,the behavior is undefined,the behavior is undefined,sqlite
If the 3_APIConstant parameter to sqlite3_open_v2_APIName is not one of the combinations shown above optionally combined with other SQLITE_OPEN _ * bits,If the 3_APIConstant parameter to sqlite3_open_v2_APIName is not one of the combinations shown above optionally combined with other SQLITE_OPEN _ * bits,the behavior is undefined,the behavior is undefined,sqlite
